Epoch,Train Loss,Validation Loss,Train F1-Score,Validation F1-Score,Train Recall,Validation Recall
24,0.20293559730306154,3.9067430251683946,0.967206071888873,0.7692307692307693,0.9665140240412136,1.0
25,0.5028868938338078,10.033102695758526,0.9444923784872016,0.7692307692307693,0.9398969662278192,1.0
26,0.232438014881937,8.621301345336132,0.9671334667047727,0.7692307692307693,0.9685174585002863,1.0
27,1.1372354232160946,21.79771682543632,0.9153703439417725,0.7692307692307693,0.9178591871780195,1.0
28,0.5314447056619211,11.180829879565117,0.9641377339619945,0.7692307692307693,0.9656554092730395,1.0
29,0.3185414583465763,9.53818304110796,0.9643215360366815,0.7692307692307693,0.9630795649685174,1.0
30,0.24231655648834338,10.178044979388897,0.9635371805914441,0.7692307692307693,0.9605037206639955,1.0
31,0.1871109384926275,6.881177865541899,0.9677603423680456,0.7692307692307693,0.9708070978820835,1.0
32,0.17902252013488856,7.562809565128425,0.9645573252977472,0.7692307692307693,0.9619347452776188,1.0
33,0.19670502718667815,8.012753242101425,0.9637660485021398,0.7692307692307693,0.9668002289639381,1.0
34,0.18631276113559558,4.72655455271403,0.9667095299328475,0.7692307692307693,0.9682312535775616,1.0
35,0.3286331050484081,8.711717532231258,0.9514228226501869,0.7692307692307693,0.9473382942186606,1.0
36,0.1786362571719347,7.158429683783115,0.9669291338582677,0.7692307692307693,0.9665140240412136,1.0
37,0.15619334462672446,5.33909501784887,0.969193294168219,0.7692307692307693,0.9679450486548369,1.0
38,0.18307867958926508,6.841151041862292,0.96521116678597,0.7692307692307693,0.9647967945048654,1.0
39,0.14563034488143006,6.342849914844219,0.967741935483871,0.7692307692307693,0.9702346880366343,1.0
40,0.1713684899075718,7.344988786257231,0.9657936167167597,0.7692307692307693,0.9656554092730395,1.0
41,0.16769225987824932,5.731907648917956,0.9626342161775233,0.7692307692307693,0.9622209502003435,1.0
42,0.13324264473042047,6.857935355259822,0.9708960573476703,0.7692307692307693,0.9690898683457355,1.0
43,0.18834488819287606,8.153510277087872,0.9623180131316015,0.7692307692307693,0.9647967945048654,1.0
44,0.1455141624519657,6.36145167473035,0.9685714285714285,0.7692307692307693,0.9702346880366343,1.0
45,0.12084520934189186,5.560124947474553,0.9736691471093303,0.7692307692307693,0.9736691471093303,1.0
46,0.12187817909564116,5.70335543461335,0.972632182261069,0.7692307692307693,0.9713795077275329,1.0
47,0.1537491818454778,6.7191637846139765,0.9656061908856406,0.7692307692307693,0.9642243846594162,1.0
48,0.13982760200724828,6.9333882087316265,0.9703820289025612,0.7692307692307693,0.970520892959359,1.0
49,0.11880883927549613,5.918412954379351,0.9728260869565217,0.7692307692307693,0.9733829421866056,1.0
50,0.13142584352267428,4.983137448628743,0.9681655960028551,0.7692307692307693,0.970520892959359,1.0
51,0.14078051784885265,5.848241598178179,0.9643317576278471,0.7692307692307693,0.9633657698912421,1.0
52,0.11261803948636165,4.871689038398938,0.9742415569547797,0.7692307692307693,0.9742415569547797,1.0
53,0.12518123288527322,5.0710110908899555,0.972083035075161,0.7692307692307693,0.9716657126502576,1.0
54,0.12295544131033079,5.5377253874754295,0.9691163854732628,0.7692307692307693,0.9699484831139096,1.0
55,0.11993241322779918,4.254224220911662,0.9739925693055158,0.7692307692307693,0.9753863766456783,1.0
56,0.14806965084630955,5.007327067546355,0.9668055755137233,0.7692307692307693,0.9627933600457927,1.0
57,0.12848948900640872,5.101822718595847,0.971919770773639,0.7692307692307693,0.9708070978820835,1.0
58,0.11570331959422606,6.505177118839362,0.9730349971313826,0.7692307692307693,0.9708070978820835,1.0
59,0.12438910081982613,5.483565990741436,0.9713471133285816,0.7692307692307693,0.9751001717229536,1.0
60,0.11134648657290735,5.053725083669026,0.9732971583607025,0.7692307692307693,0.9753863766456783,1.0
61,0.11016218051371325,5.475928355485965,0.9717967072297781,0.7692307692307693,0.9713795077275329,1.0
62,0.119863993033273,5.280093437586075,0.9716819221967964,0.7692307692307693,0.972238122495707,1.0
63,0.11601063325532737,4.583361417819292,0.9734133790737565,0.7692307692307693,0.9745277618775043,1.0
64,0.10317537595558288,5.965875002054068,0.9737408523461042,0.7692307692307693,0.9710933028048082,1.0
65,0.11235405121096738,5.148806339655167,0.9742348754448399,0.7692307692307693,0.9793932455638237,1.0
66,0.10836870016921042,4.835792064666748,0.9711263579188107,0.7692307692307693,0.972238122495707,1.0
67,0.10890957434600759,5.5556858869699335,0.975246816425812,0.7692307692307693,0.9753863766456783,1.0
68,0.10691031857932536,4.678744536179763,0.9762857142857143,0.7692307692307693,0.9779622209502004,1.0
69,0.11538292375174031,5.200378540234688,0.9709044001719936,0.7692307692307693,0.9693760732684602,1.0
70,0.100758399146537,4.622084605388152,0.9761394484926418,0.7692307692307693,0.9776760160274757,1.0
71,0.10464223101418607,4.844742273673033,0.974344274043285,0.7692307692307693,0.9728105323411562,1.0
72,0.10296666665839865,5.081161095545842,0.9739478957915831,0.7692307692307693,0.9736691471093303,1.0
73,0.10715345950985522,4.608109034024752,0.975769669327252,0.7692307692307693,0.9796794504865484,1.0
74,0.09823951963256149,4.819129674862593,0.975504941985389,0.7692307692307693,0.9745277618775043,1.0
75,0.10442464620811816,4.9933158067556525,0.9755329803977679,0.7692307692307693,0.975672581568403,1.0
76,0.09988607127558101,4.701796005933713,0.9755818934742253,0.7692307692307693,0.9776760160274757,1.0
77,0.10072239252881875,4.729333461859287,0.9751428571428571,0.7692307692307693,0.9768174012593016,1.0
78,0.10024854209758309,4.782407185970208,0.9765446224256293,0.7692307692307693,0.9771036061820263,1.0
79,0.10582734776080009,4.640419898889004,0.9739851343624929,0.7692307692307693,0.9751001717229536,1.0
80,0.10343220142509943,4.6303785641988116,0.9751499571550986,0.7692307692307693,0.9771036061820263,1.0
81,0.09850643013074627,4.958011541611109,0.9763440860215054,0.7692307692307693,0.9745277618775043,1.0
82,0.10556568703539004,4.7127699362926,0.9749287749287749,0.7692307692307693,0.9793932455638237,1.0
83,0.10101562520028579,4.762370182917668,0.9754355898314767,0.7692307692307693,0.977389811104751,1.0
84,0.0967516543354741,4.724857318095672,0.974939137906344,0.7692307692307693,0.9742415569547797,1.0
85,0.09905522474314869,4.903645405402551,0.9757706093189964,0.7692307692307693,0.973955352032055,1.0
86,0.10185596841872498,4.914526609274057,0.9767176117697471,0.7692307692307693,0.9785346307956497,1.0
87,0.1040757180792149,4.939197173485389,0.9758122226992987,0.7692307692307693,0.975672581568403,1.0
88,0.09360937807731134,4.885814789013985,0.978183373734493,0.7692307692307693,0.9816828849456211,1.0
89,0.09750851555177491,4.8388285759167795,0.9760298550308598,0.7692307692307693,0.9730967372638809,1.0
90,0.09867689140084039,4.916122326484094,0.9767908309455587,0.7692307692307693,0.975672581568403,1.0
91,0.09781072142525254,4.869643040192433,0.9765379113018599,0.7692307692307693,0.9768174012593016,1.0
92,0.09945628752800602,4.783434806725918,0.9751286449399656,0.7692307692307693,0.9762449914138523,1.0
93,0.09723163508163638,4.790238172580034,0.9756586483390607,0.7692307692307693,0.9751001717229536,1.0
94,0.09891036287671748,4.79165435448671,0.9741095694464311,0.7692307692307693,0.9745277618775043,1.0
95,0.09997062801605783,4.835090331542186,0.975024975024975,0.7692307692307693,0.9776760160274757,1.0
96,0.09806443498285523,4.791397950588128,0.9750716332378223,0.7692307692307693,0.973955352032055,1.0
97,0.101854260520299,4.763901282579471,0.9746744884819001,0.7692307692307693,0.9748139668002289,1.0
98,0.10301526738750094,4.787049941527537,0.974469305794607,0.7692307692307693,0.972238122495707,1.0
99,0.10494786395533873,4.8013016749651,0.9760916249105226,0.7692307692307693,0.975672581568403,1.0
100,0.10506651524577793,4.7833535976898975,0.9759450171821306,0.7692307692307693,0.9753863766456783,1.0
